Movie_Length_Bin,Genre_cluster,Inflated_revenue,propensity_score,propensity_score_z
Long,Drama/Action,89793023.70502912,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,177244234.69387755,199264501.40603396,0.6603727229003783
Long,Indie/Black-and-white,1845484.0097840757,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,1142127.0181513003,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,27525.22607673836,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,37393994.21551631,119486539.53913563,0.3953926967952801
Long,Comedy film/Comedy,120881.49340551179,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,531.2219471947194,116217403.65125443,0.384534363332749
Long,Comedy film/Comedy,13034144.187140085,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,259514533.66219512,116217403.65125443,0.384534363332749
Long,Drama/Action,12673121.093598323,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,78692820.73813708,199264501.40603396,0.6603727229003783
Long,Period piece/World cinema,15471687.212773722,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,14094474.984175222,121768933.49534872,0.40297359753461576
Long,Drama/Action,87034944.23791821,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,32854005.703649636,199264501.40603396,0.6603727229003783
Long,Indie/Black-and-white,18102371.134020615,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,2945303.521209677,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,21921722.846441947,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,29426464.544749968,119486539.53913563,0.3953926967952801
Long,Drama/Action,52730630.630630635,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,366709685.15838146,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,267852.48874999996,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,10673430.254658384,124154737.39044231,0.41089797117878446
Long,Romantic drama/Drama,54457295.074801475,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,8259296.7512244545,134400284.6041544,0.4449282384934588
Long,Romantic drama/Drama,130168634.96932514,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,1735150.4815715097,134400284.6041544,0.4449282384934588
Long,Indie/Black-and-white,91816208.46971773,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,7504352.872331287,90956139.43037148,0.3006298576765983
Long,Romantic drama/Drama,33640385.000656165,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,281657893.52190214,134400284.6041544,0.4449282384934588
Long,Period piece/World cinema,5080815.972222222,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,41512618.136224486,121768933.49534872,0.40297359753461576
Long,Period piece/World cinema,45211201.90685679,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,271136249.4686729,121768933.49534872,0.40297359753461576
Long,Romantic drama/Drama,40573436.61086309,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,84216214.38831288,134400284.6041544,0.4449282384934588
Long,Action/Crime Thriller,37202.62764705882,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,9625576.262816988,119486539.53913563,0.3953926967952801
Long,Psychological thriller/Mystery,7476780.715228174,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,56742430.61292457,124154737.39044231,0.41089797117878446
Long,Psychological thriller/Mystery,6015.123529411764,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,506052.23292847496,124154737.39044231,0.41089797117878446
Long,Drama/Action,59165088.96492185,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,13616628.90374504,199264501.40603396,0.6603727229003783
Long,Period piece/World cinema,13022811.629686303,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,18338611.293859184,121768933.49534872,0.40297359753461576
Long,Indie/Black-and-white,12911249.999999998,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,75507478.74282128,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,3427061.9146272927,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,3216401.725856146,90956139.43037148,0.3006298576765983
Long,Science Fiction/Comedy film,41339159.19282511,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,36430082.98755186,107590124.64826033,0.35587912369096164
Long,Action/Crime Thriller,45392074.602769114,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,199914820.5672185,119486539.53913563,0.3953926967952801
Long,Romantic drama/Drama,10912016.135137795,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,47114794.922525145,134400284.6041544,0.4449282384934588
Long,Science Fiction/Comedy film,3284362.320583717,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,8344804.829518688,107590124.64826033,0.35587912369096164
Long,Indie/Black-and-white,11195876.334519573,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,912634.369152878,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,6552952.323875518,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,59253604.938271604,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,41271858.97435897,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,15894983.181619018,119486539.53913563,0.3953926967952801
Long,Drama/Action,3562.594327597195,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,75983448.27586207,199264501.40603396,0.6603727229003783
Long,Short Film/Adventure,49413356.790407896,225126969.34267363,0.746274108052667
Very Long,Short Film/Adventure,38762251.65562914,301516630.9709455,0.9999999999999999
Long,Indie/Black-and-white,34621160.71513102,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,20781371.67585438,90956139.43037148,0.3006298576765983
Long,Science Fiction/Comedy film,29050312.499999996,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,155851775.14792898,107590124.64826033,0.35587912369096164
Long,Comedy film/Comedy,37911.48058823529,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,7777525.191715181,116217403.65125443,0.384534363332749
Long,Drama/Action,412223316.50619566,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,322855159.12557507,199264501.40603396,0.6603727229003783
Long,Romantic drama/Drama,19957989.16507329,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,62711785.71428571,134400284.6041544,0.4449282384934588
Long,Period piece/World cinema,114688524.90190569,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,49048245.16981605,121768933.49534872,0.40297359753461576
Long,Period piece/World cinema,3638216.074705882,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,7742195.283308531,121768933.49534872,0.40297359753461576
Long,Drama/Action,170762465.20524544,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,27078398.57651245,199264501.40603396,0.6603727229003783
Long,Indie/Black-and-white,355844.35372670804,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,13556032.066461267,90956139.43037148,0.3006298576765983
Long,Drama/Action,21585755.070342675,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,262108481.1272321,199264501.40603396,0.6603727229003783
Long,Action/Crime Thriller,2516901.879262281,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,4385174.238335696,119486539.53913563,0.3953926967952801
Long,Psychological thriller/Mystery,18467946.572580647,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,441346086.63729805,124154737.39044231,0.41089797117878446
Long,Romantic drama/Drama,117815724.142768,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,20734679.79882258,134400284.6041544,0.4449282384934588
Long,Drama/Action,34749689.21056548,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,56415510.81527777,199264501.40603396,0.6603727229003783
Long,Psychological thriller/Mystery,334743522.728341,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,20029648.86473666,124154737.39044231,0.41089797117878446
Long,Indie/Black-and-white,28275.55545197332,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,27915362.011218175,90956139.43037148,0.3006298576765983
Long,Romantic drama/Drama,18290937.499999996,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,70571466.22845942,134400284.6041544,0.4449282384934588
Long,Period piece/World cinema,1078927.2887755102,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,52560165.22988506,121768933.49534872,0.40297359753461576
Long,Indie/Black-and-white,1941937.8567202028,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,32879596.24133435,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,5810.982024867127,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,113.88520225294418,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,63.92949029126212,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,14775499.153893849,90956139.43037148,0.3006298576765983
Long,Romantic drama/Drama,28254051.40642406,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,32321335.34136546,134400284.6041544,0.4449282384934588
Long,Parody/Black-and-white,125364884.25914395,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,20057333.478070047,129176375.32519253,0.4275771858378465
Long,Action/Crime Thriller,326267.5154093237,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,294446845.71478593,119486539.53913563,0.3953926967952801
Long,Science Fiction/Comedy film,57103855.246913575,31200463.019988492,0.1021532317436288
Very Long,Science Fiction/Comedy film,32289196.887966797,107590124.64826033,0.35587912369096164
Long,Romantic drama/Drama,48746525.41956521,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,172529393.93939394,134400284.6041544,0.4449282384934588
Long,Indie/Black-and-white,4346629.753913631,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,77886330.70297618,90956139.43037148,0.3006298576765983
Long,Psychological thriller/Mystery,170299213.01100543,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,14500923.42342342,124154737.39044231,0.41089797117878446
Long,Indie/Black-and-white,13671706.391713073,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,37051496.13498186,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,1273971.3570091925,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,34813977.69516728,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,45420000.34168711,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,11695320.63197026,119486539.53913563,0.3953926967952801
Long,Period piece/World cinema,16427138.280896027,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,1658959.6105488236,121768933.49534872,0.40297359753461576
Long,Action/Crime Thriller,70013157.89473684,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,26022416.599378884,119486539.53913563,0.3953926967952801
Long,Psychological thriller/Mystery,14824628.568393782,47765075.762170464,0.15717207923145157
Very Long,Psychological thriller/Mystery,363118506.1511423,124154737.39044231,0.41089797117878446
Long,Short Film/Adventure,670564.9788819875,225126969.34267363,0.746274108052667
Very Long,Short Film/Adventure,32771406.355950918,301516630.9709455,0.9999999999999999
Long,Period piece/World cinema,178947187.27731603,45379271.867076874,0.1492477055872829
Very Long,Period piece/World cinema,91441221.77914108,121768933.49534872,0.40297359753461576
Long,Indie/Black-and-white,9270275.743367346,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,4428994.158883074,90956139.43037148,0.3006298576765983
Long,Parody/Black-and-white,17774751.533742327,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,83685765.03527966,129176375.32519253,0.4275771858378465
Long,Indie/Black-and-white,13407959.56542813,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,1381592.3403777617,90956139.43037148,0.3006298576765983
Long,Indie/Black-and-white,13886973.42773058,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,14091589.42763975,90956139.43037148,0.3006298576765983
Long,Drama/Action,7877560.134742181,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,51350762.06203804,199264501.40603396,0.6603727229003783
Long,Romantic drama/Drama,82833318.81572874,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,360295354.2392567,134400284.6041544,0.4449282384934588
Long,Romantic drama/Drama,375203931.14936596,58010622.975882575,0.191202346546126
Very Long,Romantic drama/Drama,70727335.64285713,134400284.6041544,0.4449282384934588
Long,Indie/Black-and-white,4414643.669861606,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,3052230.0613496928,90956139.43037148,0.3006298576765983
Long,Comedy film/Comedy,458312.81447955355,39827742.0229826,0.13080847138541615
Very Long,Comedy film/Comedy,16085344.16058394,116217403.65125443,0.384534363332749
Long,Indie/Black-and-white,136515192.69600517,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,63076976.59718381,90956139.43037148,0.3006298576765983
Long,Action/Crime Thriller,539866.8712001225,43096877.91086381,0.1416668048479473
Very Long,Action/Crime Thriller,8279335.786174192,119486539.53913563,0.3953926967952801
Long,Parody/Black-and-white,86120979.60572289,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,31761900.91863517,129176375.32519253,0.4275771858378465
Long,Indie/Black-and-white,4128209.2700093687,14566477.802099643,0.04690396572926541
Very Long,Indie/Black-and-white,14815696.264285713,90956139.43037148,0.3006298576765983
Long,Drama/Action,626842986.2665654,122874839.77776213,0.40664683095304544
Very Long,Drama/Action,286035524.03833926,199264501.40603396,0.6603727229003783
Long,Parody/Black-and-white,19267322.06405694,52786713.69692069,0.17385129389051368
Very Long,Parody/Black-and-white,4150509.0273575126,129176375.32519253,0.4275771858378465
